,outgoing_0,outgoing_1,outgoing_2,outgoing_3,outgoing_4,ingoing_0,ingoing_1,ingoing_2,ingoing_3,ingoing_4,balance_0,balance_1,balance_2,balance_3,balance_4,y_outgoing,y_ingoing,y_balance
3145,-6037.9800000000005,-5845.589999999999,-2470.5699999999997,-50.1,-1799.9299999999996,6000.0,5909.2,2506.0,0.0,1210.0,-55569.27999999991,-71976.42999999993,-56547.59999999994,-51152.0,-54099.24999999997,-10666.569999999996,10746.0,-76756.95999999993
3146,-6252.93,-5630.639999999999,-2470.5699999999997,-62.85,-1821.9799999999998,6000.0,5909.2,2506.0,0.0,1210.0,-55607.25999999991,-71912.81999999993,-56512.16999999994,-51202.09999999999,-54689.17999999997,-10666.569999999996,10746.0,-76677.52999999994
3147,-6370.01,-5513.5599999999995,-2470.5699999999997,-89.15,-1849.5199999999998,6000.0,5909.2,2506.0,0.0,1210.0,-55860.18999999991,-71634.25999999994,-56476.73999999995,-51264.95,-55301.15999999997,-10666.569999999996,10746.0,-76598.09999999995
3148,-6472.69,-5409.08,-2470.5699999999997,-180.95000000000002,-2097.82,6000.0,5909.2,2506.0,0.0,1210.0,-56230.19999999991,-71238.61999999994,-56441.30999999995,-51354.09999999999,-55940.67999999998,-10668.369999999997,10746.0,-76518.66999999997
3149,-6472.99,-5407.18,-2470.5699999999997,-341.47999999999996,-1975.56,6000.0,5909.2,2506.0,0.0,1210.0,-56702.889999999905,-70738.49999999996,-56405.879999999954,-51535.05,-56828.49999999998,-10669.969999999998,10746.0,-76441.03999999998
3150,-6573.17,-5307.0,-2470.5699999999997,-1188.13,-1261.36,6000.0,5909.2,2506.0,1210.0,0.0,-57175.87999999991,-70236.47999999995,-56370.44999999995,-51876.53,-57594.059999999976,-10601.969999999998,10746.0,-76365.00999999997
3151,-6596.969999999999,-5321.8,-2431.97,-1188.13,-1595.81,6000.0,5909.2,2506.0,1210.0,0.0,-57749.049999999916,-69634.27999999996,-56335.01999999997,-51854.66,-58855.41999999997,-10388.489999999998,10746.0,-76220.97999999997
3152,-6596.969999999999,-5448.719999999999,-2305.0499999999997,-1188.13,-1635.5699999999997,6000.0,5909.2,2506.0,1210.0,0.0,-58346.01999999992,-69046.87999999996,-56260.989999999954,-51832.79000000001,-60451.22999999997,-10379.909999999998,10446.0,-75863.46999999996
3153,-6777.67,-5334.869999999999,-2238.2,-1188.13,-1901.57,6000.0,5909.2,2506.0,1210.0,0.0,-58942.98999999992,-68586.39999999997,-56060.03999999996,-51810.92000000001,-62086.79999999996,-10379.909999999998,10446.0,-75797.37999999993
3154,-6782.67,-5377.869999999999,-2190.2,-1188.13,-2646.13,6000.0,5909.2,2506.0,1210.0,0.0,-59720.659999999916,-68012.06999999996,-55792.239999999954,-51789.05,-63988.36999999995,-10377.859999999999,10446.0,-75731.28999999994
3155,-6709.0599999999995,-5372.729999999999,-2147.24,-1188.13,-5547.93,6000.0,5909.2,2506.0,1210.0,0.0,-60503.32999999992,-67480.73999999998,-55476.43999999995,-51767.18000000001,-66634.49999999996,-10491.069999999998,10446.0,-75663.14999999994
3156,-6699.78,-5491.089999999999,-1944.06,-1188.13,-10173.800000000003,6000.0,5909.2,2506.0,1210.0,10000.0,-61212.38999999992,-66944.26999999997,-55117.67999999996,-51745.31000000001,-72182.42999999993,-10549.169999999998,10446.0,-75708.21999999993
3157,-6679.7,-5487.69,-1931.56,-1188.13,-10215.700000000003,6000.0,5909.2,2506.0,1210.0,10000.0,-61912.16999999992,-66526.15999999997,-54555.73999999996,-51723.44,-72356.22999999992,-10494.149999999998,10446.0,-75811.38999999994
3158,-5803.889999999999,-5005.099999999999,-1563.76,-1188.13,-10410.280000000002,6050.0,5859.2,2506.0,1210.0,10000.0,-62591.86999999992,-66104.64999999998,-53981.29999999997,-51701.57000000001,-72571.92999999995,-12054.749999999996,10446.0,-75859.53999999995
3159,-1878.05,-5125.11,-1351.6,-1188.13,-10568.930000000002,50.0,5859.2,2506.0,1210.0,10000.0,-62345.75999999992,-65250.549999999974,-53039.05999999997,-51679.7,-72982.20999999995,-15704.229999999998,16446.0,-77468.28999999994
3160,-1948.1200000000001,-5718.24,-688.4,-1188.13,-10942.580000000002,50.0,7675.2,690.0,1210.0,10968.0,-64173.80999999992,-64516.45999999997,-51884.659999999974,-51657.82999999999,-73551.13999999996,-15331.499999999998,16446.0,-76726.51999999995
3161,-297.28000000000003,-604.0,0.0,0.0,-4.6899999999999995,605.0,660.0,0.0,0.0,0.0,-230480.33999999985,-230035.2999999999,-229509.2999999999,-229509.2999999999,-229566.19999999992,-779.23,1021.0,-235352.67999999988
3162,-297.28000000000003,-604.0,0.0,0.0,-4.6899999999999995,605.0,660.0,0.0,0.0,0.0,-230172.61999999985,-229979.2999999999,-229509.2999999999,-229509.2999999999,-229570.88999999993,-779.23,1021.0,-235110.9099999999
3163,-109.2,-604.0,0.0,0.0,-4.6899999999999995,55.0,660.0,0.0,0.0,0.0,-229864.89999999985,-229923.2999999999,-229509.2999999999,-229509.2999999999,-229575.57999999993,-967.3100000000001,1571.0,-234869.13999999987
3164,-411.2,-302.0,0.0,0.0,-4.6899999999999995,55.0,660.0,0.0,0.0,0.0,-229919.09999999986,-229867.2999999999,-229509.2999999999,-229509.2999999999,-229580.26999999993,-967.3100000000001,1571.0,-234265.44999999987
3165,-713.2,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230275.29999999987,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229584.95999999993,-963.1800000000001,1571.0,-233661.75999999986
3166,-713.2,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230273.49999999988,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229589.64999999994,-963.1800000000001,1571.0,-233053.93999999986
3167,-711.44,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230271.6999999999,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229594.33999999994,-964.94,1571.0,-232446.11999999985
3168,-711.44,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230268.1399999999,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229599.02999999994,-954.94,1571.0,-231840.05999999985
3169,-711.44,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230264.5799999999,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229603.71999999994,-915.74,1571.0,-231223.99999999985
3170,-711.44,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230261.0199999999,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229608.40999999995,-567.5400000000001,570.0,-230568.73999999982
3171,-711.44,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230257.4599999999,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229613.09999999995,-567.5400000000001,570.0,-230566.27999999982
3172,-711.44,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230253.8999999999,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229617.78999999995,-567.5400000000001,570.0,-230563.81999999983
3173,-711.44,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230250.3399999999,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229622.47999999995,-567.5400000000001,570.0,-230561.3599999998
3174,-711.44,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230246.7799999999,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229627.16999999995,-567.5400000000001,570.0,-230558.89999999982
3175,-711.44,0.0,0.0,0.0,-4.6899999999999995,715.0,0.0,0.0,0.0,0.0,-230243.2199999999,-229509.2999999999,-229509.2999999999,-229509.2999999999,-229631.85999999996,-567.5400000000001,570.0,-230556.43999999983
3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,-15.000000000000426,0.0,0.0,-15.000000000000426
3193,-16.9,-81.14000000000001,-217.44,-24.13,-10171.89,85.0,2100.6,7500.0,2300.0,3170.99,-141725.1000000003,-114167.81000000032,89341.55999999974,138901.07999999967,56186.599999999715,-16.9,0.0,-141628.10000000033
3194,0.0,-95.59,-202.99,-41.03,-10154.99,85.0,2100.6,7500.0,2300.0,3170.99,-141657.00000000032,-112148.35000000031,96624.11999999975,141176.9499999997,49185.69999999971,-16.9,0.0,-141645.00000000032
3195,-16.9,-117.43,-164.25,-41.03,-10171.89,85.0,2100.6,7500.0,2300.0,3170.99,-141572.00000000032,-110143.3400000003,103921.12999999976,143435.9199999997,42201.69999999971,-16.9,0.0,-141661.9000000003
3196,-26.909999999999997,-118.64,-169.93,-24.13,-10171.89,85.0,2100.6,7500.0,2300.0,3170.99,-141503.9000000003,-108160.17000000032,111256.87999999976,145694.88999999972,35200.79999999972,-16.9,0.0,-141678.8000000003
3197,-26.909999999999997,-126.42,-162.15,-5524.129999999999,-4671.889999999999,85.0,6600.6,3000.0,2300.0,3170.99,-141445.81000000032,-106178.21000000031,118586.94999999976,147970.75999999972,28199.899999999718,-16.9,0.0,-141695.70000000033
3198,-26.909999999999997,-271.67,-16.9,-5524.129999999999,-4671.889999999999,85.0,6600.6,3000.0,2300.0,3170.99,-141387.7200000003,-99704.0300000003,121424.79999999977,144746.6299999997,26698.999999999716,-16.9,0.0,-141712.60000000033
3199,-26.909999999999997,-271.67,-16.9,-5524.129999999999,-4671.889999999999,85.0,6600.6,3000.0,2300.0,3170.99,-141329.6300000003,-93375.10000000031,124407.89999999976,141522.4999999997,25198.099999999722,-16.9,0.0,-141729.50000000032
3200,-26.909999999999997,-271.67,-16.9,-5524.129999999999,-4678.82,85.0,6600.6,3000.0,2300.0,3170.99,-141271.5400000003,-87046.1700000003,127390.99999999977,138298.3699999997,23697.19999999972,-16.9,0.0,-141746.4000000003
3201,-2145.539999999999,-1125.63,-2764.3,-699.51,-2530.09,1800.0,1557.19,1740.0,1740.0,1939.32,-4320.72000000001,10391.669999999987,928.9599999999956,16738.589999999993,5857.619999999989,-1804.8499999999997,1551.66,16088.379999999983
3202,-2112.8399999999992,-1632.1,-2337.82,-1107.52,-2049.8700000000003,1846.99,1510.2,1740.0,1740.0,1939.32,-4666.26000000001,10823.229999999989,-95.34000000000515,17779.07999999999,5266.849999999989,-1837.5499999999997,1551.66,15835.189999999984
3203,-2061.6699999999996,-1641.24,-2432.7200000000003,-1007.1600000000001,-2040.8900000000003,1846.99,1510.2,1740.0,1740.0,1939.32,-4932.110000000011,10701.329999999987,-693.1600000000049,18411.55999999999,5156.299999999989,-1885.2299999999998,1551.66,15549.299999999985
3204,-2100.65,-1592.75,-2462.22,-970.4600000000002,-2059.7900000000004,1846.99,1510.2,3240.0,240.0,1939.32,-5146.790000000009,10570.289999999988,-1385.8800000000044,19144.399999999994,5054.72999999999,-1904.9099999999999,1551.66,15215.729999999983
3205,-1575.9299999999998,-1597.38,-2452.8300000000004,-987.2100000000002,-2055.8300000000004,1846.99,1510.2,3240.0,240.0,1939.32,-5400.45000000001,10487.739999999989,-608.1000000000047,18413.93999999999,4934.25999999999,-2431.3799999999997,1551.66,14862.479999999981
3206,-1515.0900000000001,-1629.14,-2429.0800000000004,-988.6300000000001,-2059.98,1846.99,1510.2,3240.0,240.0,1939.32,-5129.390000000009,10400.55999999999,179.06999999999485,17666.72999999999,4817.74999999999,-2484.2000000000003,1551.66,13982.759999999984
3207,-2012.6999999999996,-1128.8300000000002,-2404.0800000000004,-1036.53,-2037.6800000000003,1857.19,1500.0,3240.0,240.0,1974.32,-4797.49000000001,10281.61999999999,989.9899999999955,16918.099999999988,4697.089999999988,-2502.76,1551.66,13050.219999999985
3208,-2004.8999999999999,-1138.53,-2384.1800000000003,-1064.2499999999998,-2346.96,1857.19,1500.0,3240.0,240.0,1974.32,-4953.000000000009,10652.78999999999,1825.9099999999944,16121.569999999989,4633.7299999999905,-2507.96,1551.66,12099.119999999984
3209,-1996.7099999999998,-1138.53,-2386.75,-1082.6299999999999,-2326.01,1857.19,1500.0,3240.0,240.0,1974.32,-5100.710000000008,11014.259999999991,2681.7299999999937,15297.319999999989,4261.08999999999,-2508.3799999999997,1551.66,11142.819999999989
3210,-2037.5999999999997,-1767.8500000000004,-1709.75,-1419.63,-2052.01,1857.19,1500.0,3290.0,190.0,1974.32,-5240.230000000008,11375.72999999999,3534.9799999999927,14454.68999999999,3909.399999999991,-2508.6199999999994,1551.66,10186.099999999988
3211,-2033.25,-1755.8600000000004,-1719.74,-1431.14,-2030.5100000000002,1857.19,1650.0,3140.0,190.0,1974.32,-5420.640000000008,11107.87999999999,5115.229999999993,13225.059999999989,3831.7099999999914,-2504.6699999999996,1551.66,9229.13999999999
3212,-4495.569999999999,-1712.4100000000003,-466.25,-431.64,-865.71,3970.09,2150.16,532.28,409.51000000000005,878.4,-10693.54999999998,-3349.6399999999812,-436.84999999998087,125.88000000001824,-29.74999999998245,-659.4699999999999,790.77,1376.0900000000204
3213,-4571.529999999999,-1666.4499999999998,-439.25,-431.64,-862.71,3970.09,2180.16,502.28,409.51000000000005,878.4,-11219.029999999979,-2911.8899999999812,-370.8199999999809,103.75000000001819,-17.059999999982438,-659.4699999999999,662.13,1507.39000000002
3214,-4880.9699999999975,-1409.26,-377.05,-431.64,-862.71,3970.09,2247.36,435.08,409.51000000000005,878.4,-11820.469999999976,-2398.179999999981,-307.7899999999809,81.62000000001821,-1.3699999999824541,-669.42,662.13,1510.0500000000202
3215,-4880.9699999999975,-1409.26,-380.05,-428.64,-1012.59,4788.49,1428.96,435.08,409.51000000000005,878.4,-12731.349999999979,-1560.0799999999808,-249.75999999998106,59.49000000001817,14.320000000017508,-669.42,662.13,1502.7600000000205
3216,-4880.9699999999975,-1409.26,-380.05,-428.64,-1012.59,4788.49,1428.96,435.08,409.51000000000005,878.4,-12823.829999999978,-1540.3799999999808,-194.7299999999811,40.36000000001819,-119.86999999998245,-664.02,662.13,1495.4700000000203
3217,-4894.449999999997,-1298.36,-377.05,-496.97,-969.26,4688.49,1428.96,435.08,459.51000000000005,828.4,-12916.309999999978,-1520.6799999999807,-139.69999999998112,21.230000000018137,-254.05999999998255,-684.44,672.13,1493.5800000000204
3218,-4871.459999999999,-1237.37,-377.05,-538.09,-945.3399999999999,4688.49,1428.96,435.08,459.51000000000005,978.28,-13122.269999999979,-1390.0799999999808,-81.66999999998113,-16.229999999981885,-394.91999999998256,-768.4200000000001,672.13,1481.27000000002
3219,-5232.569999999998,-675.8599999999999,-377.05,-539.59,-943.8399999999999,5313.49,703.96,435.08,509.50999999999993,928.28,-13305.23999999998,-1198.489999999981,-23.639999999981143,-94.80999999998195,-361.9799999999826,-968.82,772.13,1384.98000000002
3220,-5149.53,-661.4599999999999,-377.05,-539.59,-943.8399999999999,5227.89,689.5600000000001,449.64,494.94999999999993,941.2099999999999,-13224.31999999998,-1170.389999999981,34.39000000001886,-124.88999999998192,-377.5399999999827,-1066.2600000000002,872.13,1188.29000000002
3221,-5125.589999999998,-640.03,-377.05,-539.59,-1043.84,5128.1,689.35,449.64,494.94999999999993,941.2099999999999,-13145.959999999981,-1142.2899999999809,106.98000000001893,-169.52999999998195,-380.1699999999827,-1111.63,972.13,994.1600000000202
3222,-5085.589999999998,-640.03,-380.05,-536.59,-1141.51,5128.1,689.35,449.64,494.94999999999993,1091.21,-13143.449999999979,-1092.969999999981,179.57000000001887,-214.169999999982,-482.7999999999827,-1151.6299999999999,972.13,854.66000000002
3223,-5101.82,-604.9,-380.05,-536.59,-1156.51,5195.6,621.85,449.64,494.94999999999993,1091.21,-13100.93999999998,-1043.649999999981,249.16000000001895,-255.80999999998204,-533.0999999999829,-1077.53,972.13,675.16000000002
3224,-3847.0499999999993,-613.4,-371.55,-536.59,-1194.01,4915.25,602.2,449.64,494.94999999999993,1095.71,-13007.15999999998,-1026.699999999981,318.7500000000189,-297.4499999999821,-598.3999999999827,-2332.3000000000006,1272.13,569.7600000000199
3225,-3438.5599999999995,-610.4,-521.45,-389.69000000000005,-1288.0,4915.25,602.28,449.56,495.72,1314.8200000000002,-11938.959999999981,-1037.8999999999808,396.8400000000188,-339.08999999998207,-696.6999999999828,-2721.7200000000003,1272.13,-490.40999999997996
3226,-3109.72,-610.0,-521.45,-579.6899999999999,-1098.0,3448.25,602.28,449.56,695.7199999999999,1114.8200000000002,-10462.269999999979,-1046.019999999981,324.9500000000188,-233.0599999999821,-669.8799999999827,-2650.96,2229.13,-1939.999999999979
3227,-3114.22,-600.0,-536.01,-574.96,-1161.1000000000001,3448.25,602.28,519.46,625.8199999999999,1114.8200000000002,-10123.739999999982,-1053.7399999999811,253.06000000001865,-117.02999999998211,-653.0599999999827,-2606.46,2229.13,-2361.8299999999795
3228,-3081.22,-654.4,-510.43,-530.5400000000001,-1247.39,3091.92,602.28,599.71,545.5699999999999,1265.8200000000002,-9789.709999999981,-1051.459999999981,236.51000000001864,-66.16999999998214,-699.3399999999826,-2655.06,2523.33,-2739.1599999999794
3229,-3081.22,-654.4,-510.43,-660.46,-1124.8600000000001,3091.92,602.28,599.71,545.5699999999999,1267.75,-9779.009999999982,-1103.5799999999808,325.79000000001867,-51.139999999982166,-680.9099999999828,-2655.06,2523.33,-2870.8899999999794
3230,-3081.22,-843.46,-331.37,-650.46,-1124.8600000000001,3091.92,722.28,479.71000000000004,545.5699999999999,1267.75,-9768.30999999998,-1155.6999999999807,415.0700000000186,-166.02999999998218,-538.0199999999828,-2655.06,2523.33,-3002.61999999998
3231,-2697.8499999999995,-3304.13,-11819.56,-11476.61,-4348.05,2668.7399999999993,3276.46,12097.999999999998,11685.76,4318.94,14606.950000000035,14148.000000000035,11611.910000000036,21744.81000000002,25491.090000000022,-2513.13,2363.32,18155.390000000032
3232,-2696.8999999999996,-3397.29,-18518.37,-5083.679999999999,-4206.89,2668.7399999999993,3381.46,18796.0,5283.750000000001,4181.450000000001,14577.840000000037,14120.330000000034,11890.350000000037,21953.96000000002,25461.980000000025,-2514.08,2363.32,18005.580000000034
3233,-2696.8999999999996,-3397.29,-18524.37,-5077.679999999999,-4206.89,2668.7399999999993,3381.46,18796.0,5283.750000000001,4181.450000000001,14549.680000000037,14104.500000000033,12167.980000000038,22154.03000000002,25436.540000000026,-2514.08,2363.32,17854.820000000036
3234,-2730.7,-3530.4799999999996,-18738.67,-4696.389999999999,-4814.5599999999995,2704.7399999999993,3473.18,19054.78,4897.250000000001,4794.200000000001,14521.520000000037,14088.670000000035,12439.610000000035,22360.10000000002,25411.100000000024,-2514.08,2363.32,17704.060000000038
3235,-2808.1499999999996,-3921.7799999999997,-18269.92,-4757.499999999999,-5296.35,2782.7399999999993,3795.1800000000003,18654.78,4957.250000000001,5276.5,14495.560000000038,14031.370000000034,12755.720000000038,22560.960000000017,25390.740000000023,-2511.08,2363.32,17553.30000000004
3236,-3978.3099999999995,-4185.42,-16836.12,-4817.499999999999,-5615.35,3966.7399999999993,4151.43,17114.53,5016.2,5591.490000000001,14470.15000000004,13904.770000000033,13140.580000000038,22760.71000000002,25370.890000000025,-2511.08,2363.32,17405.540000000037
3237,-3981.1099999999997,-4182.62,-16836.12,-4827.379999999999,-5605.47,3973.7399999999993,4144.43,17114.53,5018.2,5589.490000000001,14458.580000000042,13870.780000000033,13418.990000000036,22959.410000000014,25347.030000000024,-2511.08,2363.32,17257.78000000004
3238,-4007.55,-4152.19,-16841.12,-4822.379999999999,-5605.47,3998.7399999999993,4119.43,17114.53,5018.2,5589.490000000001,14451.210000000041,13832.590000000035,13697.400000000036,23150.230000000018,25331.050000000025,-2515.07,2363.32,17110.02000000004
3239,-3671.08,-4157.29,-16836.02,-4832.379999999999,-5595.47,3642.0699999999993,4119.43,17114.53,5037.2,5570.490000000001,14442.400000000041,13799.830000000034,13970.810000000036,23346.050000000014,25315.07000000003,-2851.54,2719.9900000000002,16958.27000000004
3240,-3679.97,-4588.099999999999,-16398.32,-4827.379999999999,-5595.47,3654.0699999999993,4557.43,16670.42,5031.3099999999995,5570.490000000001,14413.39000000004,13761.970000000034,14249.32000000004,23550.870000000017,25290.09000000003,-2854.54,2719.9900000000002,16826.72000000004
3241,-3734.8,-5000.449999999998,-15931.140000000001,-4902.569999999999,-5790.64,3708.0499999999997,4942.200000000001,16232.669999999998,5071.3099999999995,5790.49,14387.490000000042,13731.300000000032,14521.420000000038,23754.80000000002,25265.11000000003,-2854.54,2719.9900000000002,16692.170000000042
3242,-3734.8,-5287.8499999999985,-15681.73,-4901.78,-5897.070000000001,3708.0499999999997,5246.920000000001,15967.949999999999,5072.3099999999995,5907.49,14360.74000000004,13673.050000000032,14822.950000000037,23923.540000000023,25264.96000000003,-2854.54,2719.9900000000002,16557.620000000043
3243,-3909.2,-5113.449999999999,-15682.420000000002,-4953.09,-6242.92,3883.3199999999993,5071.650000000001,15967.949999999999,5119.3099999999995,6171.280000000001,14333.990000000038,13632.120000000032,15109.170000000038,24094.070000000018,25275.380000000026,-2854.54,2719.9900000000002,16423.070000000043
3244,-3936.2,-5086.449999999999,-15682.420000000002,-5136.0,-6060.01,3883.3199999999993,5071.650000000001,15967.949999999999,5209.3099999999995,6081.280000000001,14308.110000000037,13590.320000000032,15394.700000000037,24260.29000000002,25203.740000000023,-2854.54,2719.9900000000002,16288.520000000042
3245,-3961.7,-5119.339999999998,-15680.850000000002,-5217.18,-5922.01,3934.8299999999995,5042.14,15945.949999999999,5350.01,5940.580000000001,14255.230000000036,13575.520000000033,15680.230000000036,24333.60000000002,25225.010000000024,-2854.54,2719.9900000000002,16153.970000000043
3246,-7404.139999999999,-13278.789999999999,-3757.08,-1661.23,-879.69,1885.3,6666.6,16745.0,876.0,2125.0,-74063.52999999988,-218577.7899999998,-52244.479999999865,-5365.049999999863,7935.180000000145,-2870.5899999999997,2806.3199999999997,-18459.62999999986
3247,-7393.339999999999,-13634.789999999999,-3411.88,-2117.2300000000005,-412.89000000000004,1333.32,6666.6,16745.0,876.0,2125.0,-79582.3699999999,-225189.97999999978,-39256.55999999987,-6150.2799999998615,9180.490000000142,-2859.14,3358.3,-18523.899999999856
3248,-6532.739999999999,-14124.789999999999,-2911.08,-2117.2300000000005,-423.69000000000005,1333.32,10236.6,13175.0,876.0,2125.0,-85642.38999999988,-232158.16999999978,-25923.439999999868,-7391.509999999861,10892.600000000142,-2894.14,3358.3,-18024.73999999986
3249,-6532.739999999999,-14124.789999999999,-2921.88,-2117.2300000000005,-412.89000000000004,1333.32,10236.6,13175.0,876.0,2125.0,-90841.80999999988,-236046.35999999978,-15659.519999999866,-8632.739999999856,12593.91000000014,-2882.81,2325.3,-17560.579999999856
3250,0.0,0.0,0.0,0.0,-56736.83,0.0,0.0,0.0,0.0,31650.0,750237.6000000002,750237.6000000002,750237.6000000002,750237.6000000002,122781.68999999999,-8959.68,9000.0,737919.3999999998
3251,0.0,0.0,0.0,-10.8,-56726.03,0.0,0.0,0.0,0.0,31650.0,750237.6000000002,750237.6000000002,750237.6000000002,750237.6000000002,97694.85999999999,-8959.68,9000.0,737959.7199999999
3252,0.0,0.0,0.0,-10.8,-56736.83,0.0,0.0,0.0,0.0,31650.0,750237.6000000002,750237.6000000002,750237.6000000002,750226.8000000002,72618.82999999999,-8859.68,9000.0,738000.0399999999
3253,0.0,0.0,0.0,-10.8,-56736.83,0.0,0.0,0.0,0.0,31650.0,750237.6000000002,750237.6000000002,750237.6000000002,750216.0000000001,47532.0,-8825.49,9000.0,738140.36
3254,0.0,0.0,0.0,-10.8,-56736.83,0.0,0.0,0.0,0.0,31650.0,750237.6000000002,750237.6000000002,750237.6000000002,750205.2000000002,22445.17,-8825.49,9000.0,738314.8699999999
3255,0.0,0.0,0.0,-56245.8,-501.83,0.0,0.0,0.0,31200.0,450.0,750237.6000000002,750237.6000000002,750237.6000000002,750194.4000000001,-2641.660000000002,-8825.49,9000.0,738489.3799999999
3256,-3541.5399999999995,-2911.1099999999997,-12209.510000000002,-25388.56,-17748.870000000003,3500.0,1.5,1700.0,10007.45,47784.98,636437.6900000001,594095.5099999999,409942.89999999997,-73327.74,572938.7399999998,-3031.2599999999998,25500.0,627702.63
3257,-1000.0,-2708.0,-2371.0,-1380.0,-9.0,1000.0,1428.0,2230.0,1480.83,1320.0,-1000.0,-34812.0,-13501.0,-12808.34,-18620.1,-2428.0,2428.0,-3856.0
